Sample,Twist_0.13R,Twist_0.19R,Twist_0.47R,Twist_0.50R,Twist_0.74R,Twist_0.82R,Twist_0.85R,Twist_0.86R,Twist_0.93R,Twist_1.00R
1810,0.0,-0.9476156244727214,-6.892618358611301,-7.908941733387211,-13.519453151958404,-13.867352064171678,-14.220926161797628,-16.349024779801397,-12.994086415360833,-10.987001266488974
1811,0.0,-2.184680493783448,-6.104570102400949,-8.022539244849536,-11.465297893794713,-14.968858515241442,-15.642851604816855,-15.252318373982702,-12.709923727136486,-13.234447852404902
1812,0.0,-1.3768122184132017,-8.276380409528358,-6.695406285704778,-11.722872257492922,-15.818827299878036,-16.08375018977078,-13.725518959699587,-14.961039750105778,-12.664937180808082
1813,0.0,-2.197919802795594,-6.747912924329382,-7.19140954173582,-12.029520295852972,-14.055798185816307,-15.19792861751174,-14.614164549532541,-14.40599467766494,-9.551406044429939
1814,0.0,-2.3351854897083832,-5.230826334250654,-7.758672779787372,-13.911608420417048,-12.807308870113093,-14.364401410337642,-14.371219822074266,-13.218282332203442,-13.080993749653013
1815,0.0,-2.859166915275669,-5.0132713681414875,-9.154290524379446,-10.990191197057301,-14.80651741633195,-16.293214059664308,-13.253863365627941,-12.8735582470618,-11.597491421050345
1816,0.0,-1.0006604646891155,-7.594223414759549,-9.32978387881224,-10.819001707010033,-13.594201021692408,-13.977069937460234,-14.74935082048533,-13.114639800059205,-11.270018497863367
1817,0.0,-0.1352432139242956,-7.440080191036858,-9.172865586581743,-10.869649550456254,-12.639997695264684,-13.234740605827968,-16.298040253853,-13.762985806203877,-11.856552550794865
1818,0.0,-1.6897855500271786,-6.245423006300655,-7.382808646537612,-14.285524056461837,-13.134682411737845,-16.427043527170227,-13.657845570559598,-12.452400314532474,-12.800626116003814
1819,0.0,-1.353771186825054,-6.086923756720621,-6.366635777657347,-12.528074597340368,-12.382837906075173,-13.973001202222736,-14.710812665734641,-12.43455491846754,-11.190738260347107
1820,0.0,0.5027151104028924,-8.937782559439924,-6.847299351645155,-13.853292324871948,-15.92563374972396,-16.384330285555468,-16.024602195258915,-13.988101181965948,-10.726699275593747
1821,0.0,0.5500023524354671,-8.65065862479073,-9.257719545992051,-13.120171555427861,-15.870919424726672,-13.170702925730762,-14.456403165726462,-12.632745012514112,-13.091302556222828
1822,0.0,-1.254980616149778,-7.983688668062416,-7.215809893213697,-13.45296378566234,-12.405963452628303,-15.156144041527073,-15.472552678442671,-11.734833422540817,-12.639165403020717
1823,0.0,-0.369091859482626,-5.431135953527564,-9.207792501445217,-14.300555130383906,-13.289633707491177,-14.285116001108253,-15.026980980965844,-12.18659882685125,-13.42660813760552
1824,0.0,-0.6587769597428896,-6.433527020976198,-7.1549534657751845,-13.264307667370511,-15.695519726354686,-15.907326759975831,-15.743898477536801,-12.535058828203239,-12.023308844284916
1825,0.0,0.44904133945447766,-5.7313615604165555,-5.7248722341264,-11.522275712957471,-12.745973366472597,-14.531440727405592,-13.707217251650459,-12.90696284150037,-12.713422858004378
1826,0.0,-2.9442535498442703,-7.370652226796283,-6.518249398701526,-10.856252050192197,-14.568042695089755,-14.259511786830283,-14.11645461724925,-11.631664015438139,-12.657808869028328
1827,0.0,-2.710337132119304,-8.071417728084672,-9.10892061145698,-13.385837922314812,-13.896968834387604,-12.470757747772884,-13.56258913023806,-14.267807242880455,-10.412452358606817
1828,0.0,-1.413655429583219,-6.008388374895155,-6.909286793708507,-13.944902131279449,-15.310209217350033,-14.590251866008634,-15.72256301829983,-13.173533303369908,-11.57745788000453
1829,0.0,-0.46441024050281454,-8.802952404389133,-8.776193973925354,-12.357431892572366,-13.547586604070034,-16.449787024000074,-14.68177149193278,-14.444675784614292,-10.34850906766688
1830,0.0,-0.2857931787494925,-8.190292013949637,-5.6541186881433845,-11.956628485956049,-14.92752060008783,-12.70138839958431,-14.225974110558052,-11.766719067142215,-11.940551694629713
1831,0.0,-1.5007564152184898,-7.61156451252286,-9.346428599902243,-11.909895495968492,-13.899025098665058,-15.687566289991548,-13.581654523648968,-13.244957630234675,-10.393482742760806
1832,0.0,0.16527061135212895,-8.855621856028545,-8.549647806017235,-10.377132411638875,-12.902436295631745,-14.54594044635036,-16.07789395974035,-11.533239641089159,-10.337967762001561
1833,0.0,-2.7330055925927823,-5.420750968749852,-6.50092100603154,-10.45609181403637,-12.583098243696382,-15.283332464881125,-12.844219039947461,-12.024511195143392,-9.933442368219701
1834,0.0,-1.4515871803567177,-8.227971734098688,-8.856506447371782,-13.359682878943328,-13.856344205930228,-14.008261756790796,-13.735458407162351,-11.488891744742881,-11.085587846996695
1835,0.0,-1.5085651295906688,-5.354426387754199,-7.749097597487646,-11.980230620949342,-12.356557498427982,-12.948332474022916,-14.618640094587544,-12.121530997411703,-10.766241484674417
1836,0.0,0.6967762621616571,-7.519169532140966,-5.595076261258335,-10.724968495206946,-14.645327721208377,-13.12170362131091,-13.280324073276697,-12.119628262644742,-12.496122951288688
1837,0.0,-2.5169642488996855,-5.613022931041781,-6.498395171663228,-11.274179346210712,-12.618149821950924,-16.374074467970086,-13.881147186048238,-12.28231094922111,-11.495617409498859
1838,0.0,-1.6977979054420669,-5.5165848163204,-8.434328932859957,-10.92881922375124,-14.891763140402569,-15.360799638366682,-12.648216672592028,-14.039969336185525,-10.204999350942439
1839,0.0,-1.3786847429423816,-8.305787241579687,-5.715854806987745,-14.084993608933017,-14.632613432787586,-15.342965267639123,-13.500438563902339,-13.978956476195878,-13.016458862211351
1840,0.0,0.5247555944778428,-6.909519778362139,-5.969938855576551,-12.611685140938608,-14.352172269689612,-14.562423045759882,-15.843063383715755,-13.484515181988378,-12.066028730414168
1841,0.0,-2.1415095818998218,-8.934715544015175,-8.49013220006484,-11.939017672833046,-15.069954417426295,-13.623357077252845,-12.776317532226486,-11.82902859117186,-13.459803444909786
1842,0.0,-2.618108487333904,-5.82127578640153,-6.161442545979561,-10.69540802339863,-13.642300340837094,-14.11381455706343,-13.774644542665426,-11.546103484046782,-11.014166441868966
1843,0.0,-2.0189151547635995,-6.102079964004158,-7.681559105035537,-10.593731647011941,-13.574026746350043,-15.319620027006653,-13.919962412938197,-12.558060736322211,-11.581449934489239
1844,0.0,0.6400018118424047,-8.151594237172587,-5.96101071400607,-12.583769645944146,-14.163415864849805,-12.66058490330092,-13.358448639564154,-14.849025088785408,-13.414745981048043
1845,0.0,-0.196658935981616,-5.114355849633453,-6.133690572006343,-12.71141002900129,-14.070662642939316,-14.90447533416317,-13.124256275826017,-12.668225025909344,-12.417250956370435
1846,0.0,-0.48221763435613374,-5.867920425247954,-7.2225582702032245,-11.934051609721163,-15.521710659447686,-16.0467351747917,-15.27868593176595,-13.970237241223632,-12.561320844116437
1847,0.0,0.5472824132568213,-5.129645989059133,-9.46126123660726,-11.081759824705188,-15.787245122315976,-12.88355855645944,-16.05139307856981,-14.568925184849281,-12.851377347983922
1848,0.0,-0.07132723403511676,-6.424013407239851,-5.763397275877455,-13.158524319003645,-12.463083645644,-13.80222266477682,-16.284046045003144,-13.824030239417551,-11.238316389024746
1849,0.0,0.7439602149867794,-7.288264794841702,-6.217118347210718,-12.522800545663145,-15.341961496245181,-15.635617388720433,-15.948293551508977,-14.264833578786922,-12.622861941593127
1850,0.0,-0.6987242335579027,-6.84299117956135,-7.207339749090892,-11.741281779431318,-13.086714198328266,-12.761410091246297,-15.852578970797325,-11.661670935688452,-13.327928744086528
1851,0.0,-2.006589473308898,-7.089569377105541,-7.4076268516077155,-11.87098152674907,-15.630175494623305,-13.041572363780197,-14.206814956476464,-15.052416142551003,-11.707253300465121
1852,0.0,-1.9088738762113615,-8.846175144897359,-7.827967349258134,-14.122489323740488,-12.473021930110958,-14.731334576523462,-13.298230178728797,-12.42547882018772,-13.279296577659679
1853,0.0,0.1710124942053861,-6.117056659983337,-6.29790959005488,-14.175821795674537,-12.416223966647742,-15.134737504106134,-15.753033542863538,-12.947839951691803,-12.193633126658908
1854,0.0,-0.1267729654059888,-6.69777242081102,-8.748756315591264,-13.132542385871607,-12.371219785253114,-13.094711803509629,-14.347244815119844,-13.00681936815009,-12.637591538279255
1855,0.0,-0.9039086219467478,-5.182540618357743,-7.603020020168489,-13.151448864870606,-13.070317038190414,-15.539591812296154,-15.06916594392329,-11.278299481047824,-13.193736459173609
1856,0.0,-0.040853402519051674,-5.944353238691849,-8.682390792728677,-11.269571012799531,-15.029871432321169,-14.710756499844507,-13.396157656150613,-13.434201646158908,-11.065308957018388
1857,0.0,-0.44874150342117947,-7.656852262994691,-9.054674094756297,-14.214931077131979,-13.03328709890576,-15.099082278327808,-14.546328482848303,-15.002982577303888,-10.528921226118213
1858,0.0,0.6369085255038924,-6.13422134006208,-7.230307054246086,-10.733060488356216,-13.940550870085099,-12.915258063377422,-13.938745502765357,-12.87444146949533,-12.767312789576655
1859,0.0,0.1812121846607151,-7.008315224941018,-7.507617617958541,-14.08086351742388,-13.337830140679445,-13.924386801857029,-15.409752700469213,-14.007631819941398,-9.810207831648176
1860,0.0,-2.1490633626313005,-7.417307365720292,-6.416990964389454,-13.552780526168371,-13.909887684254727,-15.159401641719484,-14.107931739755127,-12.233692460621706,-13.309634262796433
1861,0.0,-2.9254512645806,-7.631292158484289,-6.641773724182224,-10.723226819545326,-15.37615057680185,-14.453165127037986,-15.302205670303172,-11.495898602140244,-10.053293337952201
1862,0.0,0.6468887074331735,-6.276395642265465,-5.769031534099749,-13.726685062007657,-14.417350772336016,-14.863208819594918,-15.936998614180013,-11.904505482002888,-12.231051486260803
1863,0.0,-1.1929233937714905,-7.643702531754924,-8.519788674682726,-14.199518498308217,-13.082639279913224,-13.764076179020837,-14.545850671918487,-11.865984024503316,-10.818254041524645
1864,0.0,-0.2313712320475667,-5.968850293070979,-7.068297040809679,-12.351996202621931,-12.313866457708922,-13.237965217752565,-13.72628779250874,-14.278983849050645,-13.095791548326643
1865,0.0,-2.0933503168915584,-5.392869203606583,-6.045033388481759,-12.092077203209401,-12.353223034353627,-13.523719431033399,-15.078005587253081,-12.154319929355294,-9.765035980244011
1866,0.0,-1.6271219286520417,-6.272686704690333,-7.726055868959989,-10.6054872001911,-13.28048585023649,-15.499289154603801,-13.987118293482155,-14.90286167616492,-11.859180579006557
1867,0.0,-0.34139007748794103,-5.081144488635891,-8.337115050864206,-14.296872155493714,-15.182860069044944,-15.856981931970058,-13.678904155824313,-13.710878049168613,-12.914420740142422
1868,0.0,-0.555449675842111,-8.228265904937818,-9.479817420845336,-12.889249692421544,-12.596097801358246,-13.697317997399496,-16.55472302852301,-12.74785952968876,-12.289872150972979
1869,0.0,-3.199691856763706,-6.553135697803947,-6.155838355382611,-11.093299616378145,-13.527750258110942,-13.158320106398541,-13.025808360626863,-12.98932318138913,-9.760606547846278
1870,0.0,-2.8979956270543616,-8.309373767934709,-5.945816832116042,-10.424011171041954,-15.637104676819098,-16.343425065247146,-15.538027473778236,-12.925525118450246,-13.441302896386336
1871,0.0,0.10145048069281426,-5.007377889892695,-5.766261802077993,-12.453648074397538,-15.881732450234516,-13.760970953860557,-16.277014884335895,-12.444804108721732,-10.118690667970407
1872,0.0,-2.901745796557707,-5.926609746351575,-9.358805700023709,-10.66859983259289,-12.987313425521585,-13.795628436662222,-15.674328671653887,-14.460509485031789,-11.656208215417058
1873,0.0,-2.204320367914054,-5.014813763248911,-8.355551752579418,-10.565083235869938,-12.418106552555773,-13.773250173499367,-16.563590608337776,-14.878786935603152,-11.174490025202743
1874,0.0,-0.21752787545639407,-7.356047812477922,-6.469631182048831,-13.513608519163087,-14.581775971861388,-15.764178959881246,-12.720215516963808,-13.351745505647854,-9.696950525534325
1875,0.0,-1.8567846770148217,-5.99114658713026,-5.888117166140313,-12.993287432339791,-13.105890166307178,-16.447351439788335,-14.802929070224618,-11.371921761977223,-10.149377032827807
1876,0.0,-1.45411392087142,-6.689340093063626,-6.104119391725506,-13.36861445976558,-13.057231366960805,-14.634431232032373,-14.234076378369188,-15.009235907377558,-9.748571714565767
1877,0.0,0.6569340715513219,-6.188522291157809,-7.3933728576938575,-10.65579140278232,-15.794173129605591,-16.299572637370908,-14.55231219011024,-11.924658819574358,-12.02671473059165
1878,0.0,0.11158738002196333,-6.966150468681725,-8.475536972960526,-10.903587255078547,-12.245993666580755,-12.56386920849799,-15.282869284846768,-12.710266776029084,-10.172021400016039
1879,0.0,0.0409369649230058,-6.859721132821665,-7.548535807479161,-12.936397882735976,-13.88087790674354,-14.889787065601904,-13.47090334766354,-12.909445425811995,-11.31092505242035
1880,0.0,-0.8527459177628858,-5.896881824108991,-9.223536801065347,-12.717508812111756,-13.59286351635723,-15.600535234850856,-15.462278254078166,-11.748002739388749,-12.256226515166146
1881,0.0,-1.8503293105303837,-8.253379875581961,-7.053635831753858,-11.345473891332462,-13.031446465534405,-14.633988641229447,-15.155925195478641,-12.502537694390258,-11.880290201499097
1882,0.0,0.3076934035241288,-8.097791213341422,-8.108204693695912,-11.270680288337761,-14.713060693056843,-15.841226901007365,-15.571191465275628,-12.975572815444279,-12.247143386527085
1883,0.0,-2.717702093078663,-6.422169260448143,-6.94771793090712,-11.531180006321554,-13.2424458651317,-12.571955486377394,-14.137879468547457,-13.813691451643347,-11.229823192271226
1884,0.0,-0.600764283442091,-6.496455609744898,-6.522365807723318,-11.899747519937021,-15.187653262697802,-13.981961876766668,-14.773696504202908,-12.421264731827852,-12.244284563501743
1885,0.0,-1.8763296950767085,-8.826947399053592,-5.8315355910622895,-11.110346550780354,-12.585831035015858,-15.161367581460972,-13.778624618180892,-13.88777151918432,-10.537197260736361
1886,0.0,-2.9694663169640503,-8.89677088441251,-7.652787101078626,-10.448025235140962,-14.62507580404551,-14.543521593611667,-13.653937649027172,-14.009784453673415,-11.860173982182705
1887,0.0,-2.9239610402407137,-5.9162989613780015,-6.514082228596784,-11.343497859670936,-13.667811772900658,-15.83589956581205,-14.701649952215531,-11.272409812431423,-11.696308005828989
1888,0.0,-0.13611793695514285,-7.915163938159788,-6.4529744423523265,-12.744218567216873,-13.102929654237343,-14.627134647181068,-14.05544590928702,-12.394828395140067,-11.984636704894157
1889,0.0,-1.2853313583963084,-5.541368447286091,-6.06654085711334,-11.768039646164475,-14.631891381139484,-16.117510572812918,-12.592402208668926,-14.275131331301987,-12.197189895061353
1890,0.0,0.18974802273600888,-7.764383314174678,-6.329913413032928,-11.639016021720042,-14.748382884438787,-14.335595149508187,-15.840941146605065,-13.781276824166545,-10.738595003067278
1891,0.0,-1.6101158081965126,-7.634329888447127,-8.201946073806292,-12.485247176871656,-12.723662170397148,-13.416043039115847,-13.949530925002309,-13.752969904133083,-11.797330615753742
1892,0.0,0.06128358991931826,-8.131241737653637,-7.974071239535576,-11.812091177425073,-15.51359767281981,-14.6722489305356,-12.660027967869173,-11.337824912979272,-10.530531063525487
1893,0.0,-1.4411647643265928,-6.993677833941076,-6.463491814158851,-11.12009325564162,-13.709121897401717,-13.87708359573419,-13.21870016035642,-12.833507125962736,-11.723928011315952
1894,0.0,-0.9782943733078717,-6.604290448007488,-8.339469472038921,-13.022908832820333,-14.09959043786116,-13.604282155219293,-14.274079715088284,-12.847395868149702,-12.143989422105909
1895,0.0,0.0638104035794087,-6.9237286757789,-7.410770579481547,-13.926033579090586,-15.345020043585942,-13.92855770841425,-15.47738680628304,-14.752575661244869,-12.474963400246866
1896,0.0,-1.3364011305026884,-5.719656203516087,-6.593850862923736,-14.340806671508432,-13.206897760065136,-15.169965367346423,-15.950284230953448,-11.66961723902918,-12.0291345572117
